Latitude,Longitude,Neutral,Code,Name,Type,SubNode/0,SubNode/1,SubNode/2,Warehouse,Area,Status,Level,Guid,X,Y,SubNode/3,SubNode/4,SubNode/5,SubNode/6,SubNode/7,SubNode/8,SubNode/9,SubNode/10,SubNode/11,SubNode/12,SubNode/13,SubNode/14,SubNode/15,SubNode/16,SubNode/17,SubNode/18,SubNode/19,SubNode/20,SubNode/21,SubNode/22,SubNode/23,SubNode/24,SubNode/25,SubNode/26,SubNode/27,SubNode/28,SubNode/29,SubNode/30
22,24,-1,Q7-CEN-1198,node1198,bin,97 A 17,97 B 17,97 C 17,Q7,CEN,normal,1,da9aed72-b1fc-4726-b758-57535c4b491b,136,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,23,-1,Q7-CEN-1197,node1197,bin,97 A 15,97 B 15,97 C 15,Q7,CEN,normal,1,eb1943ff-d12e-4dfc-963a-7778e8285572,136,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22,-1,Q7-CEN-1196,node1196,bin,97 A 13,97 B 13,97 C 13,Q7,CEN,normal,1,01632ab0-abcf-4c91-9742-1be6977b836b,136,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,21,-1,Q7-CEN-1195,node1195,bin,97 A 11,97 B 11,97 C 11,Q7,CEN,normal,1,74152b2f-759b-4a3c-aa7b-3cd94d043d9c,136,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,20,-1,Q7-CEN-1194,node1194,bin,97 A 09,97 B 09,97 C 09,Q7,CEN,normal,1,ae051e8d-5200-42cb-994c-5e1f85c9c7b2,136,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,19,-1,Q7-CEN-1193,node1193,bin,97 A 07,97 B 07,97 C 07,Q7,CEN,normal,1,018911ad-455a-440b-85d4-bf1c87144f5f,136,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,18,-1,Q7-CEN-1192,node1192,bin,97 A 05,97 B 05,97 C 05,Q7,CEN,normal,1,e6f6b65f-9100-4f12-a55d-e566007921c5,136,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,17,-1,Q7-CEN-1191,node1191,bin,97 A 03,97 B 03,97 C 03,Q7,CEN,normal,1,4938f895-ba68-4495-bf62-d2267af21c07,136,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,16,-1,Q7-CEN-1190,node1190,bin,97 A 01,97 B 01,97 C 01,Q7,CEN,normal,1,d5835c32-c177-42b0-b526-cd3f9c223e09,136,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,15,0,Q7-CEN-2134,node2134,path,null,null,null,Q7,CEN,normal,1,864c8e81-4fe5-4863-be48-aa2bffdca645,22,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,14,-1,Q7-CEN-211,node211,bin,21 A 01,21 B 01,21 C 01,Q7,CEN,normal,1,f69e6b2b-bc49-46c3-87dd-e36e979330a6,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,13,-1,Q7-CEN-212,node212,bin,21 A 03,21 B 03,21 C 03,Q7,CEN,normal,1,0bda3897-2762-4339-80d8-a140385c6d45,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,12,-1,Q7-CEN-213,node213,bin,21 A 05,21 B 05,21 C 05,Q7,CEN,normal,1,855979b8-2f64-4e4d-9cd6-5f383b7d7203,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,11,-1,Q7-CEN-214,node214,bin,21 A 07,21 B 07,21 C 07,Q7,CEN,normal,1,6cf82980-90a8-4270-a306-befb00d85e09,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,10,-1,Q7-CEN-215,node215,bin,21 A 09,21 B 09,21 C 09,Q7,CEN,normal,1,180d0f03-45f8-4ad4-92e9-66460f07df74,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,9,-1,Q7-CEN-216,node216,bin,21 A 11,21 B 11,21 C 11,Q7,CEN,normal,1,4dd8278c-3e7c-49ab-af87-ea2ef7ac9981,22,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,8,-1,Q7-CEN-217,node217,bin,21 A 13,21 B 13,21 C 13,Q7,CEN,normal,1,1289f518-8276-49d9-af4d-73a55066ec95,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,7,-1,Q7-CEN-218,node218,bin,21 A 15,21 B 15,21 C 15,Q7,CEN,normal,1,fbf01087-385f-46c4-8a42-254ecc943033,22,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,6,-1,Q7-CEN-219,node219,bin,21 A 17,21 B 17,21 C 17,Q7,CEN,normal,1,9e7ccdf8-a035-4950-afb2-1555e5e5d20f,22,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,5,-1,Q7-CEN-220,node220,bin,21 A 19,21 B 19,21 C 19,Q7,CEN,normal,1,1ee50262-0d88-4676-86da-b3d3ad249b37,22,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,4,-1,Q7-CEN-221,node221,bin,21 A 21,21 B 21,21 C 21,Q7,CEN,normal,1,eaf85dbc-952e-4025-a9fe-cd9037354024,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,3,-1,Q7-CEN-222,node222,bin,21 A 23,21 B 23,21 C 23,Q7,CEN,normal,1,c5bd0775-39cf-435f-beec-a5a215a26af6,22,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2,-1,Q7-CEN-223,node223,bin,21 A 25,21 B 25,21 C 25,Q7,CEN,normal,1,1c7a2aa9-c05e-4a2d-9eb7-f310324160b3,22,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1,-1,Q7-CEN-224,node224,bin,21 A 27,21 B 27,21 C 27,Q7,CEN,normal,1,bd42731a-7526-463e-acaa-660e2bf4977b,22,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0,0,Q7-CEN-1988,node1988,path,null,null,null,Q7,CEN,normal,1,40344e22-6621-451c-9100-b177ca26c99f,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,30,1,Q7-CEN-2423,node2423,bincar,10 A 29,10 B 29,10 C 29,Q7,CEN,normal,1,65f58e97-0a3c-4bb3-a51f-a59497a4ede0,5.5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,29,0,Q7-CEN-2060,node2060,path,null,null,null,Q7,CEN,normal,1,c5909522-1f0a-4536-924c-159295750f19,137,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,28,0,Q7-CEN-1189,node1189,path,null,null,null,Q7,CEN,normal,1,8e724cdc-347d-4ec1-9a91-6bf41fb5fb41,137,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,27,0,Q7-CEN-1188,node1188,path,null,null,null,Q7,CEN,normal,1,c3422223-6c51-4678-8583-1c5b42d4708a,137,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,26,0,Q7-CEN-1187,node1187,path,null,null,null,Q7,CEN,normal,1,124039f0-481d-4afc-90d9-bfb242a8f0af,137,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,25,0,Q7-CEN-1186,node1186,path,null,null,null,Q7,CEN,normal,1,42ae0f71-dd56-4401-b59c-90ba31d4839c,137,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,24,0,Q7-CEN-1185,node1185,path,null,null,null,Q7,CEN,normal,1,41bd3d7a-ba13-4575-8035-1da95eccbd96,137,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,23,0,Q7-CEN-1184,node1184,path,null,null,null,Q7,CEN,normal,1,15ad302f-b910-4b4a-bad8-c091b4235b56,137,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,22,0,Q7-CEN-1183,node1183,path,null,null,null,Q7,CEN,normal,1,4b4f0f8d-4971-4d94-ac6a-404015182896,137,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,21,0,Q7-CEN-1182,node1182,path,null,null,null,Q7,CEN,normal,1,b19b0ae1-a0f0-4f27-9852-bc18f771a950,137,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,20,0,Q7-CEN-1181,node1181,path,null,null,null,Q7,CEN,normal,1,4eeba2c0-dff6-4364-afb5-3e44830e2be9,137,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,19,0,Q7-CEN-1180,node1180,path,null,null,null,Q7,CEN,normal,1,410a968f-e8b3-4e37-b389-4fec40e733bc,137,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,18,0,Q7-CEN-1179,node1179,path,null,null,null,Q7,CEN,normal,1,6cc0f8b4-30e6-41e3-80fb-84ab999a1a2a,137,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,17,0,Q7-CEN-1178,node1178,path,null,null,null,Q7,CEN,normal,1,8bc4d6f6-4189-4009-ab22-6af30c9114a1,137,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,16,0,Q7-CEN-1177,node1177,path,null,null,null,Q7,CEN,normal,1,41732d67-50ee-4f16-9cbc-d64caa674ae1,137,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,15,0,Q7-CEN-2133,node2133,path,null,null,null,Q7,CEN,normal,1,c5909522-1f0a-4536-924c-159295750f19,21,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,14,0,Q7-CEN-197,node197,path,null,null,null,Q7,CEN,normal,1,8f505731-3e3b-4cde-99e1-57e61ae4c7d0,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,13,0,Q7-CEN-198,node198,path,null,null,null,Q7,CEN,normal,1,39e1300a-3324-465d-9581-fd3ea7a482ea,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,12,0,Q7-CEN-199,node199,path,null,null,null,Q7,CEN,normal,1,9e3a7c47-2488-4844-85d6-3a0997ca9882,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,11,0,Q7-CEN-200,node200,path,null,null,null,Q7,CEN,normal,1,6110d9ba-e698-4957-91f2-aa6345404d3f,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,10,0,Q7-CEN-201,node201,path,null,null,null,Q7,CEN,normal,1,f3805114-2703-4801-8210-368346b24e46,21,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,9,0,Q7-CEN-202,node202,path,null,null,null,Q7,CEN,normal,1,08a48b50-4334-45df-8190-12fb25e41521,21,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,8,0,Q7-CEN-203,node203,path,null,null,null,Q7,CEN,normal,1,b066f7f8-e602-446d-b5bf-dec820fbff92,21,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,7,0,Q7-CEN-204,node204,path,null,null,null,Q7,CEN,normal,1,6dbb79d1-884c-4285-929d-c1d5f1d7740a,21,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,6,0,Q7-CEN-205,node205,path,null,null,null,Q7,CEN,normal,1,400676c7-e4ee-4bdd-a9bc-1f26836bc19e,21,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,5,0,Q7-CEN-206,node206,path,null,null,null,Q7,CEN,normal,1,4b6ca8eb-d40f-461e-9296-3ac285188245,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,4,0,Q7-CEN-207,node207,path,null,null,null,Q7,CEN,normal,1,5c930d9e-d225-4b61-bf9d-069ee83945c4,21,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,3,0,Q7-CEN-208,node208,path,null,null,null,Q7,CEN,normal,1,db4299c1-4431-4faa-94cf-b380d0f07e91,21,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2,0,Q7-CEN-209,node209,path,null,null,null,Q7,CEN,normal,1,a36f594a-d02e-439c-a78e-ee1c988807cf,21,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1,0,Q7-CEN-210,node210,path,null,null,null,Q7,CEN,normal,1,bd973d95-de67-40f7-90c2-eb6bd9b4146a,21,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,0,Q7-CEN-1987,node1987,path,null,null,null,Q7,CEN,normal,1,53b9bc89-2ece-4274-8efd-6ca743d2f533,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,30,1,Q7-CEN-2422,node2422,bincar,10 A 27,10 B 27,10 C 27,Q7,CEN,normal,1,08f769df-ca12-4d0b-85bd-ba4617c7b6b2,5.5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,29,0,Q7-CEN-2059,node2059,path,null,null,null,Q7,CEN,normal,1,b284c880-4bab-4f25-bb82-4c655353a31e,138,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,28,1,Q7-CEN-1176,node1176,bin,98 A 25,98 B 25,98 C 25,Q7,CEN,normal,1,8eb27903-54f3-4182-a42d-81d09ccfbc9e,138,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,27,1,Q7-CEN-1175,node1175,bin,98 A 23,98 B 23,98 C 23,Q7,CEN,normal,1,e4568947-6816-4867-8e63-180669f882e7,138,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,26,1,Q7-CEN-1174,node1174,bin,98 A 21,98 B 21,98 C 21,Q7,CEN,normal,1,cf5c8ed6-66c8-4ba9-bac3-ef38451eb7e6,138,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,25,1,Q7-CEN-1173,node1173,bin,98 A 19,98 B 19,98 C 19,Q7,CEN,normal,1,d5cb7ba1-b0e9-433a-a197-1a269667e978,138,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,24,1,Q7-CEN-1172,node1172,bin,98 A 17,98 B 17,98 C 17,Q7,CEN,normal,1,831fcb0b-ac7c-485b-8412-f230792374ee,138,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,23,1,Q7-CEN-1171,node1171,bin,98 A 15,98 B 15,98 C 15,Q7,CEN,normal,1,aba56ef8-06c7-493d-b0bd-60809e4e29ec,138,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,22,1,Q7-CEN-1170,node1170,bin,98 A 13,98 B 13,98 C 13,Q7,CEN,normal,1,4a6f8353-6e73-451b-8b14-bd49d55092cf,138,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,21,1,Q7-CEN-1169,node1169,bin,98 A 11,98 B 11,98 C 11,Q7,CEN,normal,1,8a9fc141-2a8a-431d-a2c3-f81a752ae35b,138,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,20,1,Q7-CEN-1168,node1168,bin,98 A 09,98 B 09,98 C 09,Q7,CEN,normal,1,198b0e63-6da3-4d6d-980a-d2f9bd7177c8,138,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,19,1,Q7-CEN-1167,node1167,bin,98 A 07,98 B 07,98 C 07,Q7,CEN,normal,1,ff5b3d50-5b41-4927-8375-bdad61fe59cf,138,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,18,1,Q7-CEN-1166,node1166,bin,98 A 05,98 B 05,98 C 05,Q7,CEN,normal,1,26ee8574-1308-4412-8333-d2270c711b38,138,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,17,1,Q7-CEN-1165,node1165,bin,98 A 03,98 B 03,98 C 03,Q7,CEN,normal,1,c5a31381-5256-4410-a3da-d3de03606351,138,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,16,1,Q7-CEN-1164,node1164,bin,98 A 01,98 B 01,98 C 01,Q7,CEN,normal,1,9738e9ab-593c-450e-972e-57e555e67c83,138,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,15,0,Q7-CEN-2132,node2132,path,null,null,null,Q7,CEN,normal,1,b284c880-4bab-4f25-bb82-4c655353a31e,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,14,1,Q7-CEN-183,node183,bin,20 A 01,20 B 01,20 C 01,Q7,CEN,normal,1,b31300f2-dc7a-488d-a178-f9e5379a8f24,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,13,1,Q7-CEN-184,node184,bin,20 A 03,20 B 03,20 C 03,Q7,CEN,normal,1,1d429771-11dc-4dc8-9e04-d4b84d8ab0fe,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,12,1,Q7-CEN-185,node185,bin,20 A 05,20 B 05,20 C 05,Q7,CEN,normal,1,2dba4c84-9391-4d55-a672-ffb5ced4f534,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,11,1,Q7-CEN-186,node186,bin,20 A 07,20 B 07,20 C 07,Q7,CEN,normal,1,10aa577a-2f29-492c-aca1-57cf7561c8b7,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,10,1,Q7-CEN-187,node187,bin,20 A 09,20 B 09,20 C 09,Q7,CEN,normal,1,2423a1c8-9317-4319-998f-902274bf8741,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,9,1,Q7-CEN-188,node188,bin,20 A 11,20 B 11,20 C 11,Q7,CEN,normal,1,11890145-e3b1-44c8-9ccd-b503c2f5abb3,20,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,8,1,Q7-CEN-189,node189,bin,20 A 13,20 B 13,20 C 13,Q7,CEN,normal,1,2aa18d44-a10f-433a-95a5-bf3a7b13964f,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,7,1,Q7-CEN-190,node190,bin,20 A 15,20 B 15,20 C 15,Q7,CEN,normal,1,3c25462c-3651-4972-b3b5-85b793204a2a,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,6,1,Q7-CEN-191,node191,bin,20 A 17,20 B 17,20 C 17,Q7,CEN,normal,1,f2677f8a-242e-4259-94a0-25ffea14fec0,20,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,5,1,Q7-CEN-192,node192,bin,20 A 19,20 B 19,20 C 19,Q7,CEN,normal,1,1a4d5c4a-04f7-4b07-8a61-d1e2c425942f,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,4,1,Q7-CEN-193,node193,bin,20 A 21,20 B 21,20 C 21,Q7,CEN,normal,1,5d38775e-dadf-4b3e-b433-482811e86e52,20,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,3,1,Q7-CEN-194,node194,bin,20 A 23,20 B 23,20 C 23,Q7,CEN,normal,1,901f55a9-3af0-4545-9775-fd670128d892,20,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2,1,Q7-CEN-195,node195,bin,20 A 25,20 B 25,20 C 25,Q7,CEN,normal,1,89b2cffb-67bb-4fc7-bc2d-f4ccf9b2ef03,20,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1,1,Q7-CEN-196,node196,bin,20 A 27,20 B 27,20 C 27,Q7,CEN,normal,1,b07eb858-c92f-47a8-a8b1-73c3a77350da,20,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0,0,Q7-CEN-1986,node1986,path,null,null,null,Q7,CEN,normal,1,5e6618fb-dfe2-48be-b4ef-92d50e34f580,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,30,1,Q7-CEN-2421,node2421,bincar,10 A 25,10 B 25,10 C 25,Q7,CEN,normal,1,eed5dcf2-ad92-40cc-b8c5-fa8246a2fa78,5.5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,29,0,Q7-CEN-2058,node2058,path,null,null,null,Q7,CEN,normal,1,916580a3-0e4e-4856-b2c9-87459890b8a8,139,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,28,-1,Q7-CEN-1163,node1163,bin,99 A 25,99 B 25,99 C 25,Q7,CEN,normal,1,465116f1-9c45-44e3-a43c-0c0e51e48759,139,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,27,-1,Q7-CEN-1162,node1162,bin,99 A 23,99 B 23,99 C 23,Q7,CEN,normal,1,b19a48e5-9181-4d8d-8bca-d1d951a7df46,139,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,26,-1,Q7-CEN-1161,node1161,bin,99 A 21,99 B 21,99 C 21,Q7,CEN,normal,1,10fe5ea5-e4f7-4dec-9a9c-d10785ff9d2f,139,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,25,-1,Q7-CEN-1160,node1160,bin,99 A 19,99 B 19,99 C 19,Q7,CEN,normal,1,9d477d4c-de88-4a9c-b124-3e7d0f72468a,139,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,24,-1,Q7-CEN-1159,node1159,bin,99 A 17,99 B 17,99 C 17,Q7,CEN,normal,1,7b211efd-b3b0-4af6-8de9-94432e4b08ba,139,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,23,-1,Q7-CEN-1158,node1158,bin,99 A 15,99 B 15,99 C 15,Q7,CEN,normal,1,d3b5c054-f2a3-4990-ade2-00f52f90b4d0,139,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,22,-1,Q7-CEN-1157,node1157,bin,99 A 13,99 B 13,99 C 13,Q7,CEN,normal,1,1c1b096b-d1b9-479a-ad7c-c18d4dcf6e02,139,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,21,-1,Q7-CEN-1156,node1156,bin,99 A 11,99 B 11,99 C 11,Q7,CEN,normal,1,5d56d4ab-a48a-4811-a8f3-dee21bf14aba,139,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,20,-1,Q7-CEN-1155,node1155,bin,99 A 09,99 B 09,99 C 09,Q7,CEN,normal,1,02f1be03-aa95-4a61-9315-491d21d11ac2,139,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,19,-1,Q7-CEN-1154,node1154,bin,99 A 07,99 B 07,99 C 07,Q7,CEN,normal,1,d4f687a0-480d-448d-aca4-85be828a3da2,139,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,18,-1,Q7-CEN-1153,node1153,bin,99 A 05,99 B 05,99 C 05,Q7,CEN,normal,1,db96d48a-dd89-425b-bae2-3e40de2f670f,139,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,17,-1,Q7-CEN-1152,node1152,bin,99 A 03,99 B 03,99 C 03,Q7,CEN,normal,1,63045f91-655d-4133-8c9c-3284547e2b98,139,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,16,-1,Q7-CEN-1151,node1151,bin,99 A 01,99 B 01,99 C 01,Q7,CEN,normal,1,0ce9364c-a80d-4ff4-9dfd-e0fb7f17609c,139,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,15,0,Q7-CEN-2131,node2131,path,null,null,null,Q7,CEN,normal,1,916580a3-0e4e-4856-b2c9-87459890b8a8,19,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,14,-1,Q7-CEN-169,node169,bin,19 A 01,19 B 01,19 C 01,Q7,CEN,normal,1,0ad7b3bc-8ffb-44c7-ac89-eb39b4d19e82,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,13,-1,Q7-CEN-170,node170,bin,19 A 03,19 B 03,19 C 03,Q7,CEN,normal,1,44bb539d-8afa-409c-9434-ab3081128666,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,12,-1,Q7-CEN-171,node171,bin,19 A 05,19 B 05,19 C 05,Q7,CEN,normal,1,6576a232-ca3b-4cc5-8a82-b7a019823baf,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,11,-1,Q7-CEN-172,node172,bin,19 A 07,19 B 07,19 C 07,Q7,CEN,normal,1,98b37506-5af5-45d6-9a52-193993f8eab5,19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,10,-1,Q7-CEN-173,node173,bin,19 A 09,19 B 09,19 C 09,Q7,CEN,normal,1,b6874d6d-12f1-482e-b7e1-88de9e7ed159,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,9,-1,Q7-CEN-174,node174,bin,19 A 11,19 B 11,19 C 11,Q7,CEN,normal,1,51c8ef8e-21f3-4cd3-beaa-a8fd26fade72,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,8,-1,Q7-CEN-175,node175,bin,19 A 13,19 B 13,19 C 13,Q7,CEN,normal,1,9b4d53d9-dea1-4061-aaa9-791b66ecb29d,19,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,7,-1,Q7-CEN-176,node176,bin,19 A 15,19 B 15,19 C 15,Q7,CEN,normal,1,55dcb1d4-aaea-4e6b-b48d-93b58585b20b,19,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,6,-1,Q7-CEN-177,node177,bin,19 A 17,19 B 17,19 C 17,Q7,CEN,normal,1,13cc46ac-86af-476a-9c33-e8fb23550e70,19,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,5,-1,Q7-CEN-178,node178,bin,19 A 19,19 B 19,19 C 19,Q7,CEN,normal,1,46bfe2b1-0e00-414a-966a-de21d0d550a6,19,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,4,-1,Q7-CEN-179,node179,bin,19 A 21,19 B 21,19 C 21,Q7,CEN,normal,1,3f0255d3-247c-4fb2-88fa-21b22a30a8b7,19,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,3,-1,Q7-CEN-180,node180,bin,19 A 23,19 B 23,19 C 23,Q7,CEN,normal,1,1a7a5379-4c64-4538-b91c-f8f56ad19f08,19,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2,-1,Q7-CEN-181,node181,bin,19 A 25,19 B 25,19 C 25,Q7,CEN,normal,1,588cb6b1-fb35-4f09-8a11-6b717f1e52ba,19,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1,-1,Q7-CEN-182,node182,bin,19 A 27,19 B 27,19 C 27,Q7,CEN,normal,1,0bb5b186-0f95-45a1-b112-47465d6d947e,19,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0,0,Q7-CEN-1985,node1985,path,null,null,null,Q7,CEN,normal,1,5717348d-9acd-48a0-a171-cc289f7f5fa2,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,30,1,Q7-CEN-2420,node2420,bincar,10 A 23,10 B 23,10 C 23,Q7,CEN,normal,1,f7ba6639-387c-4929-a2e6-bc78eb522674,5.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,29,0,Q7-CEN-2057,node2057,path,null,null,null,Q7,CEN,normal,1,e31b6f95-bdb8-42bc-a062-15692dada869,140,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,28,0,Q7-CEN-1150,node1150,path,null,null,null,Q7,CEN,normal,1,567a6269-b5ef-459c-b189-01e43297ec90,140,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,27,0,Q7-CEN-1149,node1149,path,null,null,null,Q7,CEN,normal,1,4e91fa15-81fd-42bc-83d9-0c61798d3871,140,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,26,0,Q7-CEN-1148,node1148,path,null,null,null,Q7,CEN,normal,1,81252b28-a991-4be2-9543-b7d8b22abefa,140,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,25,0,Q7-CEN-1147,node1147,path,null,null,null,Q7,CEN,normal,1,415c6b11-f074-4d65-9eb8-7cb0171e6302,140,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,24,0,Q7-CEN-1146,node1146,path,null,null,null,Q7,CEN,normal,1,7c95c5e5-e7ef-4e0d-97a7-346b91876c0d,140,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,0,Q7-CEN-1145,node1145,path,null,null,null,Q7,CEN,normal,1,43fd944c-5e8b-4f5f-8e53-72481d82086b,140,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
