"Status","Neutral","Warehouse","Latitude","Code","Longitude","SubLevel","LocationType","Area","Volume","Level","LocationStatus","LWH","Location"
"active",1,2,30,"BD-ARYA-WS1-28802",70,"\u0003",2,"BD",1000000,1,0,"100x100x28901","65 C 26"
"active",1,2,30,"BD-ARYA-WS1-28803",70,"\u0003",2,"BD",1000000,1,0,"100x100x28902","26 C 29"
"active",1,2,30,"BD-ARYA-WS1-28804",70,"\u0003",2,"BD",1000000,1,0,"100x100x28903","65 C 42"
"active",1,2,30,"BD-ARYA-WS1-28805",70,"\u0003",2,"BD",1000000,1,0,"100x100x28904","65 C 76"
"active",1,2,30,"BD-ARYA-WS1-28806",70,"\u0003",2,"BD",1000000,1,0,"100x100x28905","67 C 52"
"active",1,2,30,"BD-ARYA-WS1-28807",70,"\u0003",2,"BD",1000000,1,0,"100x100x28906","69 C 09"
"active",1,2,30,"BD-ARYA-WS1-28808",70,"\u0003",2,"BD",1000000,1,0,"100x100x28907","65 C 18"
"active",1,2,30,"BD-ARYA-WS1-28809",70,"\u0003",2,"BD",1000000,1,0,"100x100x28908","71 C 23"
"active",1,2,30,"BD-ARYA-WS1-28810",70,"\u0003",2,"BD",1000000,1,0,"100x100x28909","69 C 84"
"active",1,2,30,"BD-ARYA-WS1-28811",70,"\u0003",2,"BD",1000000,1,0,"100x100x28910","69 C 60"
"active",1,2,30,"BD-ARYA-WS1-28812",70,"\u0003",2,"BD",1000000,1,0,"100x100x28911","30 C 08"
"active",1,2,30,"BD-ARYA-WS1-28813",70,"\u0003",2,"BD",1000000,1,0,"100x100x28912","32 C 36"
"active",1,2,30,"BD-ARYA-WS1-28814",70,"\u0003",2,"BD",1000000,1,0,"100x100x28913","73 C 05"
"active",1,2,30,"BD-ARYA-WS1-28815",70,"\u0003",2,"BD",1000000,1,0,"100x100x28914","26 C 52"
"active",1,2,30,"BD-ARYA-WS1-28816",70,"\u0003",2,"BD",1000000,1,0,"100x100x28915","32 C 66"
"active",1,2,30,"BD-ARYA-WS1-28817",70,"\u0003",2,"BD",1000000,1,0,"100x100x28916","30 C 85"
"active",1,2,30,"BD-ARYA-WS1-28818",70,"\u0003",2,"BD",1000000,1,0,"100x100x28917","71 C 85"
"active",1,2,30,"BD-ARYA-WS1-28819",70,"\u0003",2,"BD",1000000,1,0,"100x100x28918","32 C 02"
"active",1,2,30,"BD-ARYA-WS1-28820",70,"\u0003",2,"BD",1000000,1,0,"100x100x28919","30 C 73"
"active",1,2,30,"BD-ARYA-WS1-28821",70,"\u0003",2,"BD",1000000,1,0,"100x100x28920","67 C 86"
"active",1,2,30,"BD-ARYA-WS1-28822",70,"\u0003",2,"BD",1000000,1,0,"100x100x28921","28 C 93"
"active",1,2,30,"BD-ARYA-WS1-28823",70,"\u0003",2,"BD",1000000,1,0,"100x100x28922","24 C 63"
"active",1,2,30,"BD-ARYA-WS1-28824",70,"\u0003",2,"BD",1000000,1,0,"100x100x28923","30 C 67"
"active",1,2,30,"BD-ARYA-WS1-28825",70,"\u0003",2,"BD",1000000,1,0,"100x100x28924","28 C 85"
"active",1,2,30,"BD-ARYA-WS1-28826",70,"\u0003",2,"BD",1000000,1,0,"100x100x28925","32 C 29"
"active",1,2,30,"BD-ARYA-WS1-28827",70,"\u0003",2,"BD",1000000,1,0,"100x100x28926","73 C 50"
"active",1,2,30,"BD-ARYA-WS1-28828",70,"\u0003",2,"BD",1000000,1,0,"100x100x28927","65 C 52"
"active",1,2,30,"BD-ARYA-WS1-28829",70,"\u0003",2,"BD",1000000,1,0,"100x100x28928","26 C 62"
"active",1,2,30,"BD-ARYA-WS1-28830",70,"\u0003",2,"BD",1000000,1,0,"100x100x28929","69 C 16"
"active",1,2,30,"BD-ARYA-WS1-28831",70,"\u0003",2,"BD",1000000,1,0,"100x100x28930","24 C 37"
"active",1,2,30,"BD-ARYA-WS1-28832",70,"\u0003",2,"BD",1000000,1,0,"100x100x28931","30 C 56"
"active",1,2,30,"BD-ARYA-WS1-28833",70,"\u0003",2,"BD",1000000,1,0,"100x100x28932","30 C 58"
"active",1,2,30,"BD-ARYA-WS1-28834",70,"\u0003",2,"BD",1000000,1,0,"100x100x28933","26 C 05"
"active",1,2,30,"BD-ARYA-WS1-28835",70,"\u0003",2,"BD",1000000,1,0,"100x100x28934","26 C 69"
"active",1,2,30,"BD-ARYA-WS1-28836",70,"\u0003",2,"BD",1000000,1,0,"100x100x28935","65 C 11"
"active",1,2,30,"BD-ARYA-WS1-28837",70,"\u0003",2,"BD",1000000,1,0,"100x100x28936","26 C 17"
"active",1,2,30,"BD-ARYA-WS1-28838",70,"\u0003",2,"BD",1000000,1,0,"100x100x28937","73 C 20"
"active",1,2,30,"BD-ARYA-WS1-28839",70,"\u0003",2,"BD",1000000,1,0,"100x100x28938","24 C 28"
"active",1,2,30,"BD-ARYA-WS1-28840",70,"\u0003",2,"BD",1000000,1,0,"100x100x28939","24 C 78"
"active",1,2,30,"BD-ARYA-WS1-28841",70,"\u0003",2,"BD",1000000,1,0,"100x100x28940","24 C 93"
"active",1,2,30,"BD-ARYA-WS1-28842",70,"\u0003",2,"BD",1000000,1,0,"100x100x28941","26 C 44"
"active",1,2,30,"BD-ARYA-WS1-28843",70,"\u0003",2,"BD",1000000,1,0,"100x100x28942","65 C 79"
"active",1,2,30,"BD-ARYA-WS1-28844",70,"\u0003",2,"BD",1000000,1,0,"100x100x28943","65 C 94"
"active",1,2,30,"BD-ARYA-WS1-28845",70,"\u0003",2,"BD",1000000,1,0,"100x100x28944","71 C 35"
"active",1,2,30,"BD-ARYA-WS1-28846",70,"\u0003",2,"BD",1000000,1,0,"100x100x28945","26 C 75"
"active",1,2,30,"BD-ARYA-WS1-28847",70,"\u0003",2,"BD",1000000,1,0,"100x100x28946","26 C 26"
"active",1,2,30,"BD-ARYA-WS1-28848",70,"\u0003",2,"BD",1000000,1,0,"100x100x28947","26 C 92"
"active",1,2,30,"BD-ARYA-WS1-28849",70,"\u0003",2,"BD",1000000,1,0,"100x100x28948","32 C 95"
"active",1,2,30,"BD-ARYA-WS1-28850",70,"\u0003",2,"BD",1000000,1,0,"100x100x28949","26 C 14"
"active",1,2,30,"BD-ARYA-WS1-28851",70,"\u0003",2,"BD",1000000,1,0,"100x100x28950","30 C 27"
"active",1,2,30,"BD-ARYA-WS1-28852",70,"\u0003",2,"BD",1000000,1,0,"100x100x28951","32 C 46"
"active",1,2,30,"BD-ARYA-WS1-28853",70,"\u0003",2,"BD",1000000,1,0,"100x100x28952","73 C 61"
"active",1,2,30,"BD-ARYA-WS1-28854",70,"\u0003",2,"BD",1000000,1,0,"100x100x28953","24 C 02"
"active",1,2,30,"BD-ARYA-WS1-28855",70,"\u0003",2,"BD",1000000,1,0,"100x100x28954","67 C 54"
"active",1,2,30,"BD-ARYA-WS1-28856",70,"\u0003",2,"BD",1000000,1,0,"100x100x28955","71 C 73"
"active",1,2,30,"BD-ARYA-WS1-28857",70,"\u0003",2,"BD",1000000,1,0,"100x100x28956","65 C 16"
"active",1,2,30,"BD-ARYA-WS1-28858",70,"\u0003",2,"BD",1000000,1,0,"100x100x28957","71 C 10"
"active",1,2,30,"BD-ARYA-WS1-28859",70,"\u0003",2,"BD",1000000,1,0,"100x100x28958","24 C 72"
"active",1,2,30,"BD-ARYA-WS1-28860",70,"\u0003",2,"BD",1000000,1,0,"100x100x28959","67 C 01"
"active",1,2,30,"BD-ARYA-WS1-28861",70,"\u0003",2,"BD",1000000,1,0,"100x100x28960","26 C 28"
"active",1,2,30,"BD-ARYA-WS1-28862",70,"\u0003",2,"BD",1000000,1,0,"100x100x28961","30 C 74"
"active",1,2,30,"BD-ARYA-WS1-28863",70,"\u0003",2,"BD",1000000,1,0,"100x100x28962","67 C 17"
"active",1,2,30,"BD-ARYA-WS1-28864",70,"\u0003",2,"BD",1000000,1,0,"100x100x28963","73 C 89"
"active",1,2,30,"BD-ARYA-WS1-28865",70,"\u0003",2,"BD",1000000,1,0,"100x100x28964","67 C 22"
"active",1,2,30,"BD-ARYA-WS1-28866",70,"\u0003",2,"BD",1000000,1,0,"100x100x28965","32 C 38"
"active",1,2,30,"BD-ARYA-WS1-28867",70,"\u0003",2,"BD",1000000,1,0,"100x100x28966","71 C 99"
"active",1,2,30,"BD-ARYA-WS1-28868",70,"\u0003",2,"BD",1000000,1,0,"100x100x28967","69 C 97"
"active",1,2,30,"BD-ARYA-WS1-28869",70,"\u0003",2,"BD",1000000,1,0,"100x100x28968","28 C 39"
"active",1,2,30,"BD-ARYA-WS1-28870",70,"\u0003",2,"BD",1000000,1,0,"100x100x28969","24 C 46"
"active",1,2,30,"BD-ARYA-WS1-28871",70,"\u0003",2,"BD",1000000,1,0,"100x100x28970","67 C 98"
"active",1,2,30,"BD-ARYA-WS1-28872",70,"\u0003",2,"BD",1000000,1,0,"100x100x28971","73 C 43"
"active",1,2,30,"BD-ARYA-WS1-28873",70,"\u0003",2,"BD",1000000,1,0,"100x100x28972","32 C 17"
"active",1,2,30,"BD-ARYA-WS1-28874",70,"\u0003",2,"BD",1000000,1,0,"100x100x28973","32 C 39"
"active",1,2,30,"BD-ARYA-WS1-28875",70,"\u0003",2,"BD",1000000,1,0,"100x100x28974","73 C 79"
"active",1,2,30,"BD-ARYA-WS1-28876",70,"\u0003",2,"BD",1000000,1,0,"100x100x28975","32 C 05"
"active",1,2,30,"BD-ARYA-WS1-28877",70,"\u0003",2,"BD",1000000,1,0,"100x100x28976","65 C 36"
"active",1,2,30,"BD-ARYA-WS1-28878",70,"\u0003",2,"BD",1000000,1,0,"100x100x28977","69 C 73"
"active",1,2,30,"BD-ARYA-WS1-28879",70,"\u0003",2,"BD",1000000,1,0,"100x100x28978","32 C 67"
"active",1,2,30,"BD-ARYA-WS1-28880",70,"\u0003",2,"BD",1000000,1,0,"100x100x28979","69 C 89"
"active",1,2,30,"BD-ARYA-WS1-28881",70,"\u0003",2,"BD",1000000,1,0,"100x100x28980","65 C 15"
"active",1,2,30,"BD-ARYA-WS1-28882",70,"\u0003",2,"BD",1000000,1,0,"100x100x28981","71 C 20"
"active",1,2,30,"BD-ARYA-WS1-28883",70,"\u0003",2,"BD",1000000,1,0,"100x100x28982","30 C 37"
"active",1,2,30,"BD-ARYA-WS1-28884",70,"\u0003",2,"BD",1000000,1,0,"100x100x28983","32 C 79"
"active",1,2,30,"BD-ARYA-WS1-28885",70,"\u0003",2,"BD",1000000,1,0,"100x100x28984","69 C 13"
"active",1,2,30,"BD-ARYA-WS1-28886",70,"\u0003",2,"BD",1000000,1,0,"100x100x28985","30 C 53"
"active",1,2,30,"BD-ARYA-WS1-28887",70,"\u0003",2,"BD",1000000,1,0,"100x100x28986","67 C 66"
"active",1,2,30,"BD-ARYA-WS1-28888",70,"\u0003",2,"BD",1000000,1,0,"100x100x28987","28 C 80"
"active",1,2,30,"BD-ARYA-WS1-28889",70,"\u0003",2,"BD",1000000,1,0,"100x100x28988","71 C 02"
"active",1,2,30,"BD-ARYA-WS1-28890",70,"\u0003",2,"BD",1000000,1,0,"100x100x28989","26 C 61"
"active",1,2,30,"BD-ARYA-WS1-28891",70,"\u0003",2,"BD",1000000,1,0,"100x100x28990","28 C 96"
"active",1,2,30,"BD-ARYA-WS1-28892",70,"\u0003",2,"BD",1000000,1,0,"100x100x28991","73 C 02"
"active",1,2,30,"BD-ARYA-WS1-28893",70,"\u0003",2,"BD",1000000,1,0,"100x100x28992","30 C 86"
"active",1,2,30,"BD-ARYA-WS1-28894",70,"\u0003",2,"BD",1000000,1,0,"100x100x28993","26 C 02"
"active",1,2,30,"BD-ARYA-WS1-28895",70,"\u0003",2,"BD",1000000,1,0,"100x100x28994","71 C 72"
"active",1,2,30,"BD-ARYA-WS1-28896",70,"\u0003",2,"BD",1000000,1,0,"100x100x28995","30 C 31"
"active",1,2,30,"BD-ARYA-WS1-28897",70,"\u0003",2,"BD",1000000,1,0,"100x100x28996","69 C 19"
"active",1,2,30,"BD-ARYA-WS1-28898",70,"\u0003",2,"BD",1000000,1,0,"100x100x28997","24 C 15"
"active",1,2,30,"BD-ARYA-WS1-28899",70,"\u0003",2,"BD",1000000,1,0,"100x100x28998","71 C 45"
"active",1,2,30,"BD-ARYA-WS1-28900",70,"\u0003",2,"BD",1000000,1,0,"100x100x28999","65 C 22"
"active",1,2,30,"BD-ARYA-WS1-28901",70,"\u0003",2,"BD",1000000,1,0,"100x100x29000","28 C 58"
"active",1,2,30,"BD-ARYA-WS1-28902",70,"\u0003",2,"BD",1000000,1,0,"100x100x29001","69 C 80"
"active",1,2,30,"BD-ARYA-WS1-28903",70,"\u0003",2,"BD",1000000,1,0,"100x100x29002","67 C 95"
"active",1,2,30,"BD-ARYA-WS1-28904",70,"\u0003",2,"BD",1000000,1,0,"100x100x29003","73 C 93"
"active",1,2,30,"BD-ARYA-WS1-28905",70,"\u0003",2,"BD",1000000,1,0,"100x100x29004","67 C 35"
"active",1,2,30,"BD-ARYA-WS1-28906",70,"\u0003",2,"BD",1000000,1,0,"100x100x29005","67 C 47"
"active",1,2,30,"BD-ARYA-WS1-28907",70,"\u0003",2,"BD",1000000,1,0,"100x100x29006","67 C 57"
"active",1,2,30,"BD-ARYA-WS1-28908",70,"\u0003",2,"BD",1000000,1,0,"100x100x29007","69 C 70"
"active",1,2,30,"BD-ARYA-WS1-28909",70,"\u0003",2,"BD",1000000,1,0,"100x100x29008","65 C 93"
"active",1,2,30,"BD-ARYA-WS1-28910",70,"\u0003",2,"BD",1000000,1,0,"100x100x29009","26 C 11"
"active",1,2,30,"BD-ARYA-WS1-28911",70,"\u0003",2,"BD",1000000,1,0,"100x100x29010","67 C 25"
"active",1,2,30,"BD-ARYA-WS1-28912",70,"\u0003",2,"BD",1000000,1,0,"100x100x29011","73 C 34"
"active",1,2,30,"BD-ARYA-WS1-28913",70,"\u0003",2,"BD",1000000,1,0,"100x100x29012","32 C 62"
"active",1,2,30,"BD-ARYA-WS1-28914",70,"\u0003",2,"BD",1000000,1,0,"100x100x29013","24 C 98"
"active",1,2,30,"BD-ARYA-WS1-28915",70,"\u0003",2,"BD",1000000,1,0,"100x100x29014","67 C 64"
"active",1,2,30,"BD-ARYA-WS1-28916",70,"\u0003",2,"BD",1000000,1,0,"100x100x29015","28 C 68"
"active",1,2,30,"BD-ARYA-WS1-28917",70,"\u0003",2,"BD",1000000,1,0,"100x100x29016","69 C 31"
"active",1,2,30,"BD-ARYA-WS1-28918",70,"\u0003",2,"BD",1000000,1,0,"100x100x29017","73 C 49"
"active",1,2,30,"BD-ARYA-WS1-28919",70,"\u0003",2,"BD",1000000,1,0,"100x100x29018","24 C 61"
"active",1,2,30,"BD-ARYA-WS1-28920",70,"\u0003",2,"BD",1000000,1,0,"100x100x29019","30 C 65"
"active",1,2,30,"BD-ARYA-WS1-28921",70,"\u0003",2,"BD",1000000,1,0,"100x100x29020","73 C 68"
"active",1,2,30,"BD-ARYA-WS1-28922",70,"\u0003",2,"BD",1000000,1,0,"100x100x29021","32 C 83"
"active",1,2,30,"BD-ARYA-WS1-28923",70,"\u0003",2,"BD",1000000,1,0,"100x100x29022","69 C 21"
"active",1,2,30,"BD-ARYA-WS1-28924",70,"\u0003",2,"BD",1000000,1,0,"100x100x29023","65 C 48"
"active",1,2,30,"BD-ARYA-WS1-28925",70,"\u0003",2,"BD",1000000,1,0,"100x100x29024","65 C 60"
"active",1,2,30,"BD-ARYA-WS1-28926",70,"\u0003",2,"BD",1000000,1,0,"100x100x29025","73 C 86"
"active",1,2,30,"BD-ARYA-WS1-28927",70,"\u0003",2,"BD",1000000,1,0,"100x100x29026","67 C 02"
"active",1,2,30,"BD-ARYA-WS1-28928",70,"\u0003",2,"BD",1000000,1,0,"100x100x29027","71 C 17"
"active",1,2,30,"BD-ARYA-WS1-28929",70,"\u0003",2,"BD",1000000,1,0,"100x100x29028","26 C 35"
"active",1,2,30,"BD-ARYA-WS1-28930",70,"\u0003",2,"BD",1000000,1,0,"100x100x29029","69 C 47"
"active",1,2,30,"BD-ARYA-WS1-28931",70,"\u0003",2,"BD",1000000,1,0,"100x100x29030","67 C 72"
"active",1,2,30,"BD-ARYA-WS1-28932",70,"\u0003",2,"BD",1000000,1,0,"100x100x29031","73 C 23"
"active",1,2,30,"BD-ARYA-WS1-28933",70,"\u0003",2,"BD",1000000,1,0,"100x100x29032","24 C 43"
"active",1,2,30,"BD-ARYA-WS1-28934",70,"\u0003",2,"BD",1000000,1,0,"100x100x29033","28 C 46"
"active",1,2,30,"BD-ARYA-WS1-28935",70,"\u0003",2,"BD",1000000,1,0,"100x100x29034","32 C 84"
"active",1,2,30,"BD-ARYA-WS1-28936",70,"\u0003",2,"BD",1000000,1,0,"100x100x29035","73 C 03"
"active",1,2,30,"BD-ARYA-WS1-28937",70,"\u0003",2,"BD",1000000,1,0,"100x100x29036","26 C 54"
"active",1,2,30,"BD-ARYA-WS1-28938",70,"\u0003",2,"BD",1000000,1,0,"100x100x29037","30 C 99"
"active",1,2,30,"BD-ARYA-WS1-28939",70,"\u0003",2,"BD",1000000,1,0,"100x100x29038","30 C 44"
"active",1,2,30,"BD-ARYA-WS1-28940",70,"\u0003",2,"BD",1000000,1,0,"100x100x29039","26 C 64"
"active",1,2,30,"BD-ARYA-WS1-28941",70,"\u0003",2,"BD",1000000,1,0,"100x100x29040","65 C 72"
"active",1,2,30,"BD-ARYA-WS1-28942",70,"\u0003",2,"BD",1000000,1,0,"100x100x29041","30 C 13"
"active",1,2,30,"BD-ARYA-WS1-28943",70,"\u0003",2,"BD",1000000,1,0,"100x100x29042","32 C 25"
"active",1,2,30,"BD-ARYA-WS1-28944",70,"\u0003",2,"BD",1000000,1,0,"100x100x29043","28 C 29"
"active",1,2,30,"BD-ARYA-WS1-28945",70,"\u0003",2,"BD",1000000,1,0,"100x100x29044","65 C 32"
"active",1,2,30,"BD-ARYA-WS1-28946",70,"\u0003",2,"BD",1000000,1,0,"100x100x29045","24 C 35"
"active",1,2,30,"BD-ARYA-WS1-28947",70,"\u0003",2,"BD",1000000,1,0,"100x100x29046","71 C 80"
"active",1,2,30,"BD-ARYA-WS1-28948",70,"\u0003",2,"BD",1000000,1,0,"100x100x29047","30 C 36"
"active",1,2,30,"BD-ARYA-WS1-28949",70,"\u0003",2,"BD",1000000,1,0,"100x100x29048","73 C 54"
"active",1,2,30,"BD-ARYA-WS1-28950",70,"\u0003",2,"BD",1000000,1,0,"100x100x29049","71 C 07"
"active",1,2,30,"BD-ARYA-WS1-28951",70,"\u0003",2,"BD",1000000,1,0,"100x100x29050","71 C 66"
"active",1,2,30,"BD-ARYA-WS1-28952",70,"\u0003",2,"BD",1000000,1,0,"100x100x29051","73 C 74"
"active",1,2,30,"BD-ARYA-WS1-28953",70,"\u0003",2,"BD",1000000,1,0,"100x100x29052","69 C 68"
"active",1,2,30,"BD-ARYA-WS1-28954",70,"\u0003",2,"BD",1000000,1,0,"100x100x29053","65 C 99"
"active",1,2,30,"BD-ARYA-WS1-28955",70,"\u0003",2,"BD",1000000,1,0,"100x100x29054","26 C 06"
"active",1,2,30,"BD-ARYA-WS1-28956",70,"\u0003",2,"BD",1000000,1,0,"100x100x29055","71 C 37"
"active",1,2,30,"BD-ARYA-WS1-28957",70,"\u0003",2,"BD",1000000,1,0,"100x100x29056","32 C 13"
"active",1,2,30,"BD-ARYA-WS1-28958",70,"\u0003",2,"BD",1000000,1,0,"100x100x29057","67 C 34"
"active",1,2,30,"BD-ARYA-WS1-28959",70,"\u0003",2,"BD",1000000,1,0,"100x100x29058","32 C 07"
"active",1,2,30,"BD-ARYA-WS1-28960",70,"\u0003",2,"BD",1000000,1,0,"100x100x29059","26 C 34"
"active",1,2,30,"BD-ARYA-WS1-28961",70,"\u0003",2,"BD",1000000,1,0,"100x100x29060","73 C 37"
"active",1,2,30,"BD-ARYA-WS1-28962",70,"\u0003",2,"BD",1000000,1,0,"100x100x29061","71 C 94"
"active",1,2,30,"BD-ARYA-WS1-28963",70,"\u0003",2,"BD",1000000,1,0,"100x100x29062","26 C 20"
"active",1,2,30,"BD-ARYA-WS1-28964",70,"\u0003",2,"BD",1000000,1,0,"100x100x29063","28 C 53"
"active",1,2,30,"BD-ARYA-WS1-28965",70,"\u0003",2,"BD",1000000,1,0,"100x100x29064","69 C 01"
"active",1,2,30,"BD-ARYA-WS1-28966",70,"\u0003",2,"BD",1000000,1,0,"100x100x29065","65 C 84"
"active",1,2,30,"BD-ARYA-WS1-28967",70,"\u0003",2,"BD",1000000,1,0,"100x100x29066","26 C 42"
"active",1,2,30,"BD-ARYA-WS1-28968",70,"\u0003",2,"BD",1000000,1,0,"100x100x29067","73 C 15"
"active",1,2,30,"BD-ARYA-WS1-28969",70,"\u0003",2,"BD",1000000,1,0,"100x100x29068","67 C 46"
"active",1,2,30,"BD-ARYA-WS1-28970",70,"\u0003",2,"BD",1000000,1,0,"100x100x29069","67 C 92"
"active",1,2,30,"BD-ARYA-WS1-28971",70,"\u0003",2,"BD",1000000,1,0,"100x100x29070","71 C 14"
"active",1,2,30,"BD-ARYA-WS1-28972",70,"\u0003",2,"BD",1000000,1,0,"100x100x29071","26 C 32"
"active",1,2,30,"BD-ARYA-WS1-28973",70,"\u0003",2,"BD",1000000,1,0,"100x100x29072","65 C 59"
"active",1,2,30,"BD-ARYA-WS1-28974",70,"\u0003",2,"BD",1000000,1,0,"100x100x29073","24 C 99"
"active",1,2,30,"BD-ARYA-WS1-28975",70,"\u0003",2,"BD",1000000,1,0,"100x100x29074","71 C 75"
"active",1,2,30,"BD-ARYA-WS1-28976",70,"\u0003",2,"BD",1000000,1,0,"100x100x29075","28 C 13"
"active",1,2,30,"BD-ARYA-WS1-28977",70,"\u0003",2,"BD",1000000,1,0,"100x100x29076","30 C 25"
"active",1,2,30,"BD-ARYA-WS1-28978",70,"\u0003",2,"BD",1000000,1,0,"100x100x29077","32 C 42"
"active",1,2,30,"BD-ARYA-WS1-28979",70,"\u0003",2,"BD",1000000,1,0,"100x100x29078","65 C 65"
"active",1,2,30,"BD-ARYA-WS1-28980",70,"\u0003",2,"BD",1000000,1,0,"100x100x29079","26 C 89"
"active",1,2,30,"BD-ARYA-WS1-28981",70,"\u0003",2,"BD",1000000,1,0,"100x100x29080","69 C 44"
"active",1,2,30,"BD-ARYA-WS1-28982",70,"\u0003",2,"BD",1000000,1,0,"100x100x29081","28 C 55"
"active",1,2,30,"BD-ARYA-WS1-28983",70,"\u0003",2,"BD",1000000,1,0,"100x100x29082","67 C 61"
"active",1,2,30,"BD-ARYA-WS1-28984",70,"\u0003",2,"BD",1000000,1,0,"100x100x29083","69 C 36"
"active",1,2,30,"BD-ARYA-WS1-28985",70,"\u0003",2,"BD",1000000,1,0,"100x100x29084","73 C 44"
"active",1,2,30,"BD-ARYA-WS1-28986",70,"\u0003",2,"BD",1000000,1,0,"100x100x29085","32 C 51"
"active",1,2,30,"BD-ARYA-WS1-28987",70,"\u0003",2,"BD",1000000,1,0,"100x100x29086","73 C 65"
"active",1,2,30,"BD-ARYA-WS1-28988",70,"\u0003",2,"BD",1000000,1,0,"100x100x29087","32 C 80"
"active",1,2,30,"BD-ARYA-WS1-28989",70,"\u0003",2,"BD",1000000,1,0,"100x100x29088","28 C 20"
"active",1,2,30,"BD-ARYA-WS1-28990",70,"\u0003",2,"BD",1000000,1,0,"100x100x29089","69 C 37"
"active",1,2,30,"BD-ARYA-WS1-28991",70,"\u0003",2,"BD",1000000,1,0,"100x100x29090","30 C 62"
"active",1,2,30,"BD-ARYA-WS1-28992",70,"\u0003",2,"BD",1000000,1,0,"100x100x29091","26 C 09"
"active",1,2,30,"BD-ARYA-WS1-28993",70,"\u0003",2,"BD",1000000,1,0,"100x100x29092","28 C 49"
"active",1,2,30,"BD-ARYA-WS1-28994",70,"\u0003",2,"BD",1000000,1,0,"100x100x29093","73 C 55"
"active",1,2,30,"BD-ARYA-WS1-28995",70,"\u0003",2,"BD",1000000,1,0,"100x100x29094","30 C 10"
"active",1,2,30,"BD-ARYA-WS1-28996",70,"\u0003",2,"BD",1000000,1,0,"100x100x29095","67 C 71"
"active",1,2,30,"BD-ARYA-WS1-28997",70,"\u0003",2,"BD",1000000,1,0,"100x100x29096","28 C 86"
"active",1,2,30,"BD-ARYA-WS1-28998",70,"\u0003",2,"BD",1000000,1,0,"100x100x29097","24 C 44"
"active",1,2,30,"BD-ARYA-WS1-28999",70,"\u0003",2,"BD",1000000,1,0,"100x100x29098","26 C 57"
"active",1,2,30,"BD-ARYA-WS1-29000",70,"\u0003",2,"BD",1000000,1,0,"100x100x29099","65 C 58"
"active",1,2,30,"BD-ARYA-WS1-29001",70,"\u0003",2,"BD",1000000,1,0,"100x100x29100","30 C 96"
"active",1,2,30,"BD-ARYA-WS1-29002",70,"\u0003",2,"BD",1000000,1,0,"100x100x29101","32 C 11"
"active",1,2,30,"BD-ARYA-WS1-29003",70,"\u0003",2,"BD",1000000,1,0,"100x100x29102","30 C 45"
"active",1,2,30,"BD-ARYA-WS1-29004",70,"\u0003",2,"BD",1000000,1,0,"100x100x29103","73 C 80"
"active",1,2,30,"BD-ARYA-WS1-29005",70,"\u0003",2,"BD",1000000,1,0,"100x100x29104","24 C 20"
"active",1,2,30,"BD-ARYA-WS1-29006",70,"\u0003",2,"BD",1000000,1,0,"100x100x29105","30 C 16"
"active",1,2,30,"BD-ARYA-WS1-29007",70,"\u0003",2,"BD",1000000,1,0,"100x100x29106","28 C 24"
"active",1,2,30,"BD-ARYA-WS1-29008",70,"\u0003",2,"BD",1000000,1,0,"100x100x29107","28 C 26"
"active",1,2,30,"BD-ARYA-WS1-29009",70,"\u0003",2,"BD",1000000,1,0,"100x100x29108","24 C 32"
"active",1,2,30,"BD-ARYA-WS1-29010",70,"\u0003",2,"BD",1000000,1,0,"100x100x29109","71 C 81"
"active",1,2,30,"BD-ARYA-WS1-29011",70,"\u0003",2,"BD",1000000,1,0,"100x100x29110","24 C 55"
"active",1,2,30,"BD-ARYA-WS1-29012",70,"\u0003",2,"BD",1000000,1,0,"100x100x29111","71 C 58"
"active",1,2,30,"BD-ARYA-WS1-29013",70,"\u0003",2,"BD",1000000,1,0,"100x100x29112","67 C 85"
"active",1,2,30,"BD-ARYA-WS1-29014",70,"\u0003",2,"BD",1000000,1,0,"100x100x29113","71 C 91"
"active",1,2,30,"BD-ARYA-WS1-29015",70,"\u0003",2,"BD",1000000,1,0,"100x100x29114","71 C 34"
"active",1,2,30,"BD-ARYA-WS1-29016",70,"\u0003",2,"BD",1000000,1,0,"100x100x29115","65 C 40"
"active",1,2,30,"BD-ARYA-WS1-29017",70,"\u0003",2,"BD",1000000,1,0,"100x100x29116","26 C 79"
"active",1,2,30,"BD-ARYA-WS1-29018",70,"\u0003",2,"BD",1000000,1,0,"100x100x29117","32 C 52"
"active",1,2,30,"BD-ARYA-WS1-29019",70,"\u0003",2,"BD",1000000,1,0,"100x100x29118","69 C 58"
"active",1,2,30,"BD-ARYA-WS1-29020",70,"\u0003",2,"BD",1000000,1,0,"100x100x29119","65 C 85"
"active",1,2,30,"BD-ARYA-WS1-29021",70,"\u0003",2,"BD",1000000,1,0,"100x100x29120","32 C 98"
"active",1,2,30,"BD-ARYA-WS1-29022",70,"\u0003",2,"BD",1000000,1,0,"100x100x29121","26 C 84"
"active",1,2,30,"BD-ARYA-WS1-29023",70,"\u0003",2,"BD",1000000,1,0,"100x100x29122","26 C 97"
"active",1,2,30,"BD-ARYA-WS1-29024",70,"\u0003",2,"BD",1000000,1,0,"100x100x29123","73 C 60"
"active",1,2,30,"BD-ARYA-WS1-29025",70,"\u0003",2,"BD",1000000,1,0,"100x100x29124","26 C 74"
